id,w2v
1308, ஆ   சொ ல் ல வ ர   ச மை ய ல் ன   டெ ஸ்ட்   ரொ ம் ப   பு டி க்கு ம்   
1309, ஹ லோ   சு ந் த ர   டி ரா வ ல்ஸ் ல் லா   
1310, நா ்   து ம் ப ங் க ச் சி ல ரு ந்து  ச ர ச தி  பே சு றே ன்   எ ங் க  ஃபே மி லி யோ ட   தி ருச்ச ந் தூ ரு  மு ரு ங்க ளு க் கு  போ லா ன் ு ரு க் கோ ம்   உ ங் க   டி ரா வ ல் சி ங் க ளு க் கு   ரெ ண் டு  நா ள்  வா டை க்கு  வே ணு ம்   வா ட கை  எ வ் ளவ  அ மௌ ண்டு ன்னு  சொ ல்லு ங்க ்னா   
1311, ஆ ரா யி ர மா   நா ன ் வ ந் து  உ ங்க கிட்ட  எ ப் போ ழு து ம்   வா டை ் கு எ டு க்கு ற   க ஷ்ட ம ர்   தா ன்   கொ ஞ்ச ம்  பா த்து  க மி  ப ண் ணி க்கீ ங் க   
1312, ரெ கு ல ர்  க ஷ்ட ம் வ ருங் க ளா   சி ர் ஓ கே  ஒ ரு   ஐ நூ று  மெ ன சு  பி ணி க்கி ன மா   
1313, எ ன் னு டை ய   க ர் நா ட கா   பே ங்க்   டெ பி ட் கா ர ் டை   டோ க னை ஸ்ட்   பே ம ண்டு க ளு க் ு  ப தி வு   செ ய் ய   அ த ற் கு றை ய   ஜி ஆ ர்  கு டி யீ ட்டை   ஸ் கே ன்   செ ய் ய வு ம்   
1314, உ ரி மை யா ள ரி த ்  த வி ர   கி ள ப்   ஊ ழி ய ர்   ம ரி யா னா   டீ லா   கு ரு ஸ்   கை யோ சோ   ம ற் று ம்   அ டை யா ள ம்   தெ ரி யா த  ந ப ர்   ஒ ரு வ ரு ம்   கை து   செ ய் ய ப் ப ட் டு ள் ள ன ர்   
1315, இ து   வ ந் து  ஒ ரு   வ தா ன வ ரி ன்   கா டு   ன் று  ஒ ரு   பு க்க   நா ன ்  வ ந்து   ப டி ச் சே ன்   இ து ல  வ ந் து   பா த்தீ ங்க ன்னா   வ ந் து   ஒ ரு   ஒ ரு  வ சா ன  தா த் தா   இருக்கி றா ரு   அ ப் ப   இ ரு க்கு ம் போ து   ரு   ம க ன்  எ ன்ன  ப ண் ற ந் த     
1316, அந ்த  பு த்த க த்து ல  நா ன ் ப டி க்கு ம் போ து   அ ந்த   ஒ ரு  அ ர சு   னா  சொ ல் றா ரு   அ ந்த   தா த ் தா  வ ய சா ன வ ங்க ளாம  கொ ண் டி  ஒ ரு   கா ட் ட ல  கொ ண் டி  வி ட்டு டு ங்க   அ ப் டின் னு  சொல்லிட்டு  சொ ல் றா ரு   அ ப்போ   ந்த   எ ல் லா ரு மே   கொ ண்டு மோ ய  வ ய சா ன வங்க ளாம்  கொ ண் டு  போ யி ட்டு  ஒ ரு   கா ட் ல  கொ ண்டி  வி ட்டு ட்டா ங்க   
1317, கா ட்ட ல   கொ ண் டு  வி ட்டு ட்டு  ஒ ட் னை  பா த்தீ ங்க ன்னா   அ து ல   வந் து   ஒ ரு   ரு   ம த்தி யா ன   நே ர த்து ல  பா த்தீ ங்க னா   ஒ ரு   ஒ ரு   ம க ்  ம ட் டு ம்   த ம்ம  அ ப் பா வை  எ ப்ப டி  கொ ண் டி   கா ட்ட ல  வி டு ற து   அ வ ரு   ப ச ங்க  ப ட்டி ன ய மா  எ ப் ப டி  இ ரு ப் பா ரு   
1318, ந ம்ம அந்த மா திரி  வி ட ் கூ டா து   அ ப் டி ன் னு  சொல் லி ட்டு   அ வ ர் எ ன்ன  ப ண்ணி ட்டா ரு   ப க ல் ல  வ ந்து  எ ல்லா ரு ம்  பா க்கு ற  மா ரி   கூப்பி ன்டு ோ யி ட்டா ரு   
1319,தி ரும்பி  பா த்தீங்க ன்னா   இ ர வு ல   வ ந் து   அ வ ர்   ந் த   வை சா ன ர   வ ந் து   அ ந் த   த க ப்பி னா ர  வ ந ் து  அ வ ர்  வீட்டுக்கு  கூட்டன்டு வந்து ட்டா ரு   கூப்டின்னு வந்து  அ வ ரு க்கு  ஒ ரு   அ றை ய   க ட் டி   
1320, இ ந்த  அ றை யி ல்  அ வ ர்  இ ரு க்க னு ம   அ ப் பா  ந ம்ம  கூ ட தா ன்  இ ருக்க னு ம்  சொல்லி ட்டு  வ ச் சி ட்டா ரு   அ ப் ப  அ வ ர்  கூட்ட ு வ ந்து விச்சி ட்டு  பி ற ப்பா டு  பா த்தீ ங்க ன்னா  வ ய தா ன ம் ா     கா ட் ட ல  கொ ண் டி  விட்டு டா ங்க   அது க்க ப்புற ம் பா த் தா ன்   அ ந்த     நா ட் ல  உ ள் ள   அ ந்த   அ ர சு  வ ந்து  ஒ ரு   க த விடு  கா த  சொ ல் றா ரு   
1321, அ ப்ப  அவ ரு  எ ன் ன   சொல் றா ரு  அப் டின்னு சொல்லட்டு  பா த்தீ ங்க னா   ஒ ரு   ஒ ரு   சா ம் ப ள் ல்ல   ஒ ரு   கை யி ர்  வ ந்து   சா ம்ப ள  ஆ க்க ணு ம்   அ ப் டி ன்னு  சொல் ட்டு  சொ ல் றா ரு   
1322, அ ந் த   அ ந்த   கை யி று  எப் டி  சா ம்ப ள ம்  ஆ க னு ம்   அப் டி ன் த வ ந் த ு   வ ந் து  அ வ ரு க்கு  தெ ரி ல   அப்ப  அந்த  வ ய சா ன ர்  அ ந்த  அப்பா  கி ட்ட  வ ந் து  அவ ர்   சொல் ல ர்   அ ப் பா   இந்த  மாத ிரி  ஒ ரு   அ ர ச ர்   அ ர ச ர் வ ந் து  இ ந்த மா ிரி  ஒ ரு  வீ டு கா த  சொல்லி ருக் கி றா ரு   இ து   எ ன க்கு  ஒ ன் னு மே   தெ ரி ல   கை யி ரு   வ ந் து   
1323, சா ம் ப ல்   சா ம் ப ளா   ப ண் ணி ட்டு  எ ன ட்ட க் கொ ண்டு து  கா ட் ட ணு ம்  அப் டின்னு  சொலட்டு  சொ ன் னா ரு   அ ப் டி ன்னு  சொ ட்டு  சொ ல் றா ரு   உ ட னை யா  உர்  என்ணா  ப ண் றா ரு   
1324, ஒ ரு   கை று   தி ரு ச் சி   அ து   வ ந் து   சு ரு ட் டி ட்டு   ர வு ண்ட்  ப ண் ணி ட்டு   அ து  வந் து  எ ரி ய  வை க்கி றா ர்  எ ரி வ ச் சொ ன்ன து அ து   ர வு ண்டா வே  இ ருக்கு து   அ ப்ப  அ து  எ ட்ட ன ு வந்து  அந்த   ரா ஜா  வ ந் து   அ வ   அ ந் த   ரா ஜ  கி ட்ட  கொ ண்ட ந்த  அந்த  மா க   கா ற் றா ரு   
1325, கா ட்ட னு ன்னே   ரா ஜ   சொல் றார்   நீ  க ரெ க் டா   செ ஞ் ச  எ ப் ப டி  உ ் பு ரி ந்சு ச் ச ி சொ ல் ி  கே க ்க றா ர்   தி ரு ம்பி  அ தே   மா ரி   ரு   பு தி ய   ஒ ரு ப ொ ரு ள அ த வு ம்   அ வ வ ரு ு  வ ள ங் க   ப்ப   தி ரு ம்பி   வ ந்த   அ ந்த  வ தா ன ர் கி ட்ட  கே க் க றா ர்  இ து  எ ப் ப டி பா செ ய் ி ற து   அ தை யு ம்   அ வ ர்   சொ ல் றா ர்   மூ னா து  மு றை ய   ஒ ரு ரு   வி டு  கா தை  சொ ல் றா ரு   அ தை யு ம் அ வ ரு   க ரெ க்டா   ப ண் ணி ட் டு வ க ப ்பா கி ட்ட ா ர் அ ர ச ் கி ட்ட   
1326, இ து   நீ  எ ப்ப டி  இ து   மூ னி ய   செ ஞ் ச  அப் டி னா   இ து  பா த்தீ ங்க ன்னா   அ ந்த   த க ப்பு னா ர்  வ ய தா ன  வ ரு ்  த ர லை  அ வு ரு   அ வ ங்க மா க   ரொ ம்ப   ஏ ழ் மை யா ன வ ங்க வ ங்க   
1327, இ ந்த  நி லை மை ல  பா த் தா   இ ந்த   மூ னு   இ ந்த  வி டு  க தை யி லே யு  அ வ ர் வ ந் து   ப ் ஸ்ட் ப ை ஸ்   அ தா வ து  இ டுத்த து   பெ ரி ய  ஒ ரு   த ங் க  ப த க்கு ம்   
1328, அ வ ர்  வ ந் து   அ த  வ ந் து   ப ரை சா   அ வ ங்க   வ ருக்கு வந்து  கு டு த்தா ங்க   அ ப் ப  இ து  நி மி த்த மா  பா த்தீ ங்க ன்னா   அ ந் த   அ த னா லு  அவ ங்க  வ ந்து  பெ ரி ய   ஒ ரு   கோ ட்டி  சொ ல னா ர ங் ரு  ஏ ழு மை  நி லை மை ல  இ ரு ந்த வ ங்க   
1329,அ துல  வ ந்து   கோ ட்டி  சொ ல் வ ர ா ங்க   அ ப்ப  பா த்தீங்க ன்னா  அ ப் ப  வ ந் து  அ வ ரு க் கு  வ ந்து  வெ ள ங்கு த  அப்ப ்த  அ ர ச ல்  சொல் றா ரு  இன் னிங்க   எ ல்லா ரையு ம் பெ ரி யவு ங்க ள   நான ்  சொ ன் ன   
