id,ref
3418,ம் ஓகே சிஸ் இந்த நம்பர் தானா உங்களோட காண்டெக்ட் நம்பர்
3419,ஆ
3420,ம் ஓகே சிஸ் அட்வான்ஸ் எதுவும் உண்டா இல்ல நீங்க பண்ணதுக்கு அப்பறமே பைசா கையில தந்தர்லாமா
3421,ம் ஓகே சிஸ் தேங்க் யூ சிஸ்
3422,ஐந்து
3423,ஹலோ
3424,சந்திரா ஹோல்சேல் கம்பெனியா
3425,இந்த அரிசி அதெல்லாம் எங்களுக்கு ஹோல்சேலா தேவப்படுது மேம்
3426,அரிசி ராகி எல்லாமே இந்த கேஜி கணக்குல தேவப்படும் நான் எங்க வீட்ல ஃபங்க்ஷன் வச்சிருக்கோம்
3427,வீடு குடி போற ஃபங்க்ஷன் இருக்கு அதுக்காக எல்லாருக்கும் சாப்பாட ரெடி பண்றதுக்கு மொத்தமா பல்க்கா எடுக்கலாம் அப்டின்ட்டு தான் நாங்க கால் பண்ணிருக்கோம்
3428,எங்களுக்கு ஒரு ஃபிஃப்ட்டி கேஜி அரிசி தேவப்படும் பிரியாணி அரிசி பாஸ்மதி
3429,வீட்டுக்கு சமைக்கிற மாரி அரிசி வந்து எங்களுக்கு எருநூறு கேஜி வேணும்
3430,நீங்க அந்த அரிசிலாம் எப்டி மிஷின்லே அரைச்சி அரைக்கிறதா இல்லனா என்ன மாரி ப்ராசஸ் பண்ணுவீங்க
3431,ஓகே ஓகே மேம் எல்லா அரிசியும் இருக்கா மேம் பொன்னி அரிசி ஐஆர் எட்டு இது டுவெண்ட்டி ஃபோர் கேரட்லலாம் பிரியாணி செஞ்சா நல்லா இருக்குன்றாங்க அந்த அரிசிலாம் இருக்கா மேம்
3432,ஓகே மேம் நீங்க அரிசி மட்டும் தான் பண்றீங்களா வேற எதாவதும் நீங்க ஹோல்சேல் பண்ணிட்ருக்கீங்களா மேம்
3433,ஓ அதுவுமே பண்றீங்களா ஓகே மேம் ஆ
3434,ஓகே மேம் எங்களுக்கு இப்ப வீட்டும் தேவப்படுது கோதும
3435,ஆ வீட்டும் எனக்கு பவு மாவாவே இருக்கும் கெடைக்குமா இல்லனா முழு கோதுமையாவே இருக்குமா
3436,அதெல்லாம் நீங்க எப்டி ப்ராசஸ் பண்றீங்க
3437,செக்கு எண்ணெலாம் வச்சிருக்கீங்களா செக்குல எண்ணெலாம்
3438,ஓகே மேம்
3439,அப்போ எங்களுக்கு வீட்டரிசி வந்து ஒரு எருநூறு கேஜி வேணும் மேம் பாஸ்மதி ஒரு ஃபிஃப்ட்டி கேஜி
3440,வீட் வந்து ஒரு இப்போதிக்கி டூ கேஜி போதும் அப்பறம் தேவப்படும் போது நாங்க கேக்குறோம் மேம்
3441,எதாச்சும் ஆஃபர் எதாச்சும் இருக்கா மேம் இவ்ளோ தூரம் நாங்க பர்ச்சேஸ் பண்றோம் டிஸ்கவுண்ட்டு எதாவது
3442,ஓகே மேம்
3443,ஓகே மேம்
3444,டெலிவரிலாம் எப்டி மேம் நாங்களே வந்து எடுத்துக்கணுமா இல்லனா நீங்க டெலிவரி பண்ணுவிங்களா மேம்
